timestamp,total_power_kw,temp_ATTIC,hum_ATTIC,temp_CORE_ZN,hum_CORE_ZN,temp_PERIMETER_ZN_1,hum_PERIMETER_ZN_1,temp_PERIMETER_ZN_2,hum_PERIMETER_ZN_2,temp_PERIMETER_ZN_3,hum_PERIMETER_ZN_3,temp_PERIMETER_ZN_4,hum_PERIMETER_ZN_4
2026-01-21T23:00:00,4145.681830191815,-22.474544816764617,100.0,20.647452484634552,5.1622978786547735,20.416180894366764,4.075164520433097,20.413368610127986,4.076968111495414,20.468011612217644,4.06131637542462,20.41500088420726,4.076538274857711
2026-01-22T00:00:00,3777.14546415426,-22.474208525251374,100.0,20.314669880899718,5.169713572061798,19.925127003856527,4.209733341544689,19.894215939560024,4.219647987533446,19.97860904750789,4.194408651685346,19.895753559823433,4.21921163008497
2026-07-21T01:00:00,16211.666289676477,21.27556302121084,100.0,26.854548086281678,59.556570309805885,26.77785596604599,56.00482460672006,26.796405544619677,55.96474139752087,26.857566903467546,56.1399599869701,26.938162344046688,52.94752036787591
2026-07-21T02:00:00,16158.425054683279,20.480214512638536,100.0,26.781072532660065,58.47786168587377,26.853709861228598,54.95042537955603,26.88468291646483,54.78780077282457,26.783715543978463,55.38329011849936,26.923989228232557,51.851682319582665
2026-07-21T03:00:00,16279.942194741838,19.8625879337083,100.0,26.86814126954629,57.14982732235933,26.780703381719693,54.34340087038881,26.799842822399018,54.23539961594684,26.870002769822076,54.32438860457364,26.81969711733555,51.26635808673248
2026-07-21T04:00:00,16127.356566381435,19.36113837150333,100.00000000000001,26.786560924058858,56.21927673816995,26.85844385361403,53.333786907570335,26.888578333630306,53.24230984329759,26.78575513287208,53.64910519471646,26.924704350234038,50.238818345468324
2026-07-21T05:00:00,15077.613473843263,18.946710637053105,100.00000000000001,26.875967165180835,55.178378743419444,26.783862456513656,52.939938918440646,26.802884689107135,52.95323092292656,26.870064282477284,52.819926499425314,26.82162052782286,50.027327092428614
2026-07-21T06:00:00,13941.37164605966,19.455882760531434,99.03747830044968,26.792924139287365,54.67624701799761,26.869120794544646,52.121266802706344,27.03757084384492,51.25197420906432,26.81085770611215,52.11101420949577,26.923839347930024,49.3231772279651
2026-07-21T07:00:00,18522.734056881945,22.798144556494464,86.05774635601055,24.110215381154735,53.70131526393822,24.1292971625939,52.5260218294794,24.121836231413706,50.81076596965328,24.09513418465067,51.61290405332423,24.05626163823617,50.1874372766758
2026-07-21T08:00:00,18304.89018641845,28.46662909102336,65.63462329105398,23.999587575254164,52.85395799114446,23.999668322761,51.436610253741584,23.99946439787692,49.266195186134404,23.999736064194185,51.454802829781556,23.99980054971523,50.46200101951185
2026-07-21T09:00:00,18802.886463345363,35.149368435347576,48.60388561971573,23.999288163392038,57.12178273751362,23.9993961421391,54.83646602944504,23.999244242535468,51.60992088691098,23.99944132116352,55.24486732448469,23.999579885181845,54.53593823776598
2026-07-21T10:00:00,19139.50617786708,41.46962019976234,35.82978061854861,23.999173339976966,58.73524552636146,23.9992525502083,55.6813389593388,23.99935991921498,53.09899138254364,23.99934974857634,56.360303445927066,23.999515005675693,55.47397675044453
2026-07-21T11:00:00,19414.85433961986,46.900567609694065,27.371493744539936,23.998941117498955,59.48861445323602,23.998949253824495,55.49147251222041,23.999382276063375,55.19347338009069,23.999171232403096,56.86395927151195,23.999382467378727,55.73146812793721
2026-07-21T12:00:00,19679.190207383337,51.07200275967366,22.28794275771944,23.99866480706092,60.09251252434024,23.99867577661065,55.20622457908009,23.999246995510692,56.89725408012177,23.998975769049178,57.22876976372902,23.999245558526315,55.89240728394173
2026-07-21T13:00:00,19905.07031682254,53.63404747003339,19.68171356714736,23.998088746528598,60.66346841941941,23.998272730369326,55.1876071239075,23.9989620496461,57.49956438952787,23.99861227140461,57.48664993997166,23.999004601144293,56.02182326549459
2026-07-21T14:00:00,20115.809244284323,54.52923317814773,18.855117049275773,23.997616169882296,61.02060324451244,23.998002604603503,55.523106381748526,23.998730104337728,57.739906790637356,23.99829891067783,57.65497583426171,23.998642432129397,55.54631804990142
2026-07-21T15:00:00,20279.413403935432,53.753982178054734,19.582516014023152,23.997965729416904,60.943791024678056,23.998321599216876,56.10409572014675,23.998856765891603,57.87717578419887,23.99846056786471,57.719047629451445,23.99834158957529,53.64843936382989
2026-07-21T16:00:00,20271.694125629387,51.350261806348584,22.039336055979657,23.998704711221787,60.74472357030137,23.998838831465417,56.52093858200104,23.99920759652151,57.98017533906752,23.99892388767471,57.674323772660394,23.998589322534674,51.66940509996511
2026-07-21T17:00:00,20092.018289170923,47.2663646537504,27.059424788584195,23.998932098241713,60.73041883836126,23.99904458291223,56.576536256450815,23.99937102734533,58.07816012555003,23.99913218842555,57.57366087079271,23.99884373735095,50.61759226642503
2026-07-21T18:00:00,19796.989072594333,41.92877836560634,35.69562714690166,23.999166521283062,60.48748647700688,23.999262398079683,56.57063468908649,23.999517196724174,58.221701763094224,23.999256709680328,57.28566412782542,23.999173287018248,50.490525045762354
2026-07-21T19:00:00,19211.447069797356,35.73030288094069,49.87937439372224,23.999207451974154,60.00323364262915,23.999327116915325,56.788565389725186,23.999543005612693,58.42669554608059,23.999326354247007,56.90517965621001,23.999431983814276,51.69894254493287
2026-07-21T20:00:00,20481.32012959257,29.986370853425353,68.68123449541734,23.9990894781144,59.879634708815196,23.999231221452163,57.31107148643087,23.999472327505654,58.75762331630663,23.999308817082973,57.70725353314185,23.999491174114656,54.30698344778242
2026-07-21T21:00:00,20558.534369565914,26.69060881242126,82.99435456800438,23.99875318290886,59.93733063401157,23.998941443967922,57.67220797099467,23.999285814401162,59.01690107600413,23.999016048135616,58.25056589114498,23.999224853925693,55.57269626483057
2026-07-21T22:00:00,20318.92041290095,24.70009309070022,93.3397153154595,23.998258028896263,59.89315248708336,23.998538828916708,57.885413563912664,23.999043084582336,59.20969974293862,23.99862566342433,58.47353345492129,23.998941456416475,56.026043790337205
2026-07-21T23:00:00,14202.853730428802,23.33294422532963,99.57193841772623,26.63797749140714,56.793380626791624,26.63222648865435,53.81895383402901,26.621442659672756,54.92482821804151,26.583297276864158,54.441393544229385,26.61406307164425,51.970975740988614
2026-07-22T00:00:00,16148.387960469106,22.22612026589712,100.00000000000001,26.780029021424554,60.20888204206233,26.851289609558577,55.950916861278024,26.882303364942214,56.13194164845023,26.780238197100243,56.50367023935737,26.911110406784577,53.04538232408107
